token,coefficient,absolute_coefficient
exasperated,0.007111788446809024,0.007111788446809024
cite,-0.0071053485723110025,0.0071053485723110025
awaken,-0.007081079915815496,0.007081079915815496
film worthwhile,0.00706962492215404,0.00706962492215404
sparkles,0.007054427061507122,0.007054427061507122
mystery horror,0.007050704756072019,0.007050704756072019
little imagination,-0.007036936238516766,0.007036936238516766
story kids,0.007029695061209482,0.007029695061209482
trish,-0.007025478166516213,0.007025478166516213
day watched,0.007020524224124831,0.007020524224124831
meaner,-0.007018819954571138,0.007018819954571138
budget tv,-0.007017586015077846,0.007017586015077846
comments imdb,0.006991909512983589,0.006991909512983589
goose,0.006980182962018484,0.006980182962018484
film built,0.006976376388084701,0.006976376388084701
ford coppola,-0.00697613699204055,0.00697613699204055
morbid,0.006964221613962171,0.006964221613962171
time films,-0.006961508116648957,0.006961508116648957
wayside,0.0069589919769849065,0.0069589919769849065
joan greenwood,-0.006947638462588626,0.006947638462588626
levine,-0.006946286554867647,0.006946286554867647
john thaw,0.006943792700034419,0.006943792700034419
position,-0.006943778298113535,0.006943778298113535
gore,-0.006940649644362787,0.006940649644362787
minutes ll,0.0069376143515507485,0.0069376143515507485
saw recently,-0.006933573209675597,0.006933573209675597
highly effective,0.006922314270860556,0.006922314270860556
like episodes,0.0069137421367654345,0.0069137421367654345
girl meets,0.0069035301627190255,0.0069035301627190255
just bored,0.00690032634138016,0.00690032634138016
great depth,-0.0068941510392281444,0.0068941510392281444
know quite,-0.006885251369693714,0.006885251369693714
came life,-0.006876053835105815,0.006876053835105815
people apparently,0.0068685150443343855,0.0068685150443343855
improvisational,0.006840240760808978,0.006840240760808978
nashville,-0.006839437418522043,0.006839437418522043
luna,-0.006816493241959232,0.006816493241959232
falls love,-0.006812005372986663,0.006812005372986663
dr powell,0.006809571988541305,0.006809571988541305
add extra,-0.006801351579852595,0.006801351579852595
yells,-0.006788106570681162,0.006788106570681162
guys,-0.00678412563675159,0.00678412563675159
worse time,-0.006781793858735591,0.006781793858735591
fall victim,-0.006778501851722253,0.006778501851722253
sakura,0.006775992447358319,0.006775992447358319
print,-0.006768751320345412,0.006768751320345412
parasitic,-0.006763198144903281,0.006763198144903281
far bad,0.00676268078674586,0.00676268078674586
know sounds,-0.006756273906966546,0.006756273906966546
borrowed,0.006753772167512156,0.006753772167512156
ira levin,0.006746629127254568,0.006746629127254568
time reading,-0.006740299300274511,0.006740299300274511
film money,0.006738035077899966,0.006738035077899966
actor did,-0.0067378277468444,0.0067378277468444
donald pleasance,0.006701703166850183,0.006701703166850183
lonesome dove,-0.0067016296985307824,0.0067016296985307824
sofa,-0.006688303165752287,0.006688303165752287
didn convince,-0.006685811248731116,0.006685811248731116
time unless,-0.006679994470976402,0.006679994470976402
mourning,0.006679791719405599,0.006679791719405599
didn laugh,-0.006679783787904686,0.006679783787904686
platinum,-0.006675165418150232,0.006675165418150232
festival,0.006669326705780766,0.006669326705780766
let little,0.00665032428889487,0.00665032428889487
bragging,-0.006644185305569142,0.006644185305569142
big apple,0.006632262053822324,0.006632262053822324
tours,-0.006631885905624652,0.006631885905624652
rueda,0.006629248877300082,0.006629248877300082
really believe,0.006625822739443158,0.006625822739443158
pacing slow,-0.006622748892645518,0.006622748892645518
later story,0.006613797380433316,0.006613797380433316
musical version,0.006601625359193391,0.006601625359193391
watching film,-0.006594651245923954,0.006594651245923954
offering,-0.006589365774123137,0.006589365774123137
selfless,-0.0065877771730892,0.0065877771730892
slim,0.006584909789118409,0.006584909789118409
dunk,-0.006580316549524587,0.006580316549524587
worth film,0.006562332185252915,0.006562332185252915
animals,0.0065525491713403295,0.0065525491713403295
bribes,-0.006543035909032626,0.006543035909032626
characters scenes,0.006541751693010208,0.006541751693010208
acting sure,0.006521469527474856,0.006521469527474856
cheap horror,-0.006517640034413276,0.006517640034413276
obviously shot,0.006514294613388446,0.006514294613388446
unconventional,-0.006509086728115468,0.006509086728115468
rarely does,-0.00650689332695647,0.00650689332695647
japs,0.0064972046242306545,0.0064972046242306545
gough,-0.00647086671479177,0.00647086671479177
savagely,0.0064693002770753,0.0064693002770753
movie portrays,0.0064629513995371375,0.0064629513995371375
holed,0.006462086947513755,0.006462086947513755
real talent,-0.006460119336273052,0.006460119336273052
investigators,-0.006454872518962941,0.006454872518962941
want want,-0.006454689148654722,0.006454689148654722
nobel,0.006451559356305157,0.006451559356305157
plan,-0.006413101613184789,0.006413101613184789
sort movie,-0.006405336303374315,0.006405336303374315
hara,-0.006399148945861276,0.006399148945861276
clear film,-0.006390091012426984,0.006390091012426984
day life,0.006383484376153283,0.006383484376153283
let kids,-0.006381497363360992,0.006381497363360992
delicate,0.006361895566501691,0.006361895566501691
aztec mummy,-0.006345339100655447,0.006345339100655447
especially scenes,-0.006343096421533525,0.006343096421533525
controlled,0.006335389784016237,0.006335389784016237
stereotype,-0.006320804019760906,0.006320804019760906
homo,-0.006320005136545582,0.006320005136545582
present movie,-0.006315204593388579,0.006315204593388579
month ago,-0.006312463728700518,0.006312463728700518
persuade,-0.006307828732876751,0.006307828732876751
nurse sherri,0.006297236597137455,0.006297236597137455
crude humor,0.006280423005171468,0.006280423005171468
religious people,0.006275289143018249,0.006275289143018249
screen don,-0.006260448586021545,0.006260448586021545
worth bucks,-0.006256643086624884,0.006256643086624884
way saying,-0.006246277762651429,0.006246277762651429
films course,0.006240134007397181,0.006240134007397181
political issues,-0.00623580552016307,0.00623580552016307
cockroach,0.006230796455794027,0.006230796455794027
dangerous,0.006221740744476193,0.006221740744476193
just used,-0.006217086926558571,0.006217086926558571
stormtroopers,-0.006203755445441495,0.006203755445441495
work instead,0.006198255169650254,0.006198255169650254
uncomfortable,0.006180830013200769,0.006180830013200769
think think,0.006180670571454741,0.006180670571454741
girls film,-0.006177784133575459,0.006177784133575459
actually seen,0.006176359721953026,0.006176359721953026
questions,0.006168289737317328,0.006168289737317328
film edge,0.006166858232258606,0.006166858232258606
solid acting,-0.006157588866804645,0.006157588866804645
proportion,0.006154187053289289,0.006154187053289289
posting,-0.006151846897014233,0.006151846897014233
completely predictable,-0.0061388484616999445,0.0061388484616999445
straight face,0.006115875371985752,0.006115875371985752
inaudible,0.006105589664325126,0.006105589664325126
brides,0.0060849146977274135,0.0060849146977274135
great actor,0.006080089525482819,0.006080089525482819
uncle sam,0.006075320857849268,0.006075320857849268
transportation,0.006061792903476627,0.006061792903476627
art director,-0.006047976366238349,0.006047976366238349
try way,-0.006031043330315862,0.006031043330315862
puss,0.00602693479004311,0.00602693479004311
lived life,0.006019095471981493,0.006019095471981493
attila,0.006012757154746645,0.006012757154746645
budget flick,0.0060015078657216,0.0060015078657216
story hard,0.005987049678360039,0.005987049678360039
face looks,-0.005976710580187362,0.005976710580187362
story best,0.005974287000453417,0.005974287000453417
budget effort,0.005958849147402161,0.005958849147402161
movies wasn,0.00595135046425595,0.00595135046425595
want read,-0.005950731840281953,0.005950731840281953
best moment,-0.005944503571148996,0.005944503571148996
sale,0.005942219514957974,0.005942219514957974
film surely,0.0059314389594056546,0.0059314389594056546
got chance,-0.005930906529247065,0.005930906529247065
robert rodriguez,-0.00592946853680604,0.00592946853680604
love low,0.00592446789681353,0.00592446789681353
nichols,0.00590597222324977,0.00590597222324977
film taken,-0.005903902123982086,0.005903902123982086
white guys,-0.005875408035338426,0.005875408035338426
doing movies,0.005864695697406773,0.005864695697406773
gasoline,-0.005863728599095842,0.005863728599095842
dark heart,-0.005861680856160036,0.005861680856160036
just cut,-0.005845565160448995,0.005845565160448995
acrobatics,0.005798677001597414,0.005798677001597414
bring film,0.005789095393849801,0.005789095393849801
quite work,-0.005778732033750566,0.005778732033750566
mystery surrounding,0.005764144853161077,0.005764144853161077
eyes movie,0.005759492823809459,0.005759492823809459
like vampire,-0.005756856297001914,0.005756856297001914
flatly,-0.0057450568554743365,0.0057450568554743365
stalkers,-0.005737013808286865,0.005737013808286865
maniac,-0.005736073850067341,0.005736073850067341
bullet time,-0.0057336966376928065,0.0057336966376928065
voice actors,0.005712357751620315,0.005712357751620315
hands worst,-0.005709310622008279,0.005709310622008279
enjoy time,-0.005700954793423036,0.005700954793423036
just came,-0.005696424202054963,0.005696424202054963
drive car,-0.005671658056618997,0.005671658056618997
subdued,-0.005668454697334538,0.005668454697334538
defender,-0.005655227829074473,0.005655227829074473
demeanour,-0.005648619204785857,0.005648619204785857
barker,0.0056335010531905275,0.0056335010531905275
fan saw,0.005632387562082873,0.005632387562082873
dante,0.005631476774718188,0.005631476774718188
people giving,-0.005625939684643319,0.005625939684643319
film hollywood,-0.0056122499955718235,0.0056122499955718235
likely film,-0.005606084619133694,0.005606084619133694
melting,0.005603571748885365,0.005603571748885365
based,-0.005594869780015193,0.005594869780015193
bonded,-0.005581475895492633,0.005581475895492633
cheap production,0.005575078379983446,0.005575078379983446
animation quality,-0.005564354858219733,0.005564354858219733
characters acting,-0.0055568592569191395,0.0055568592569191395
fact pretty,0.005551499544968436,0.005551499544968436
schools,-0.0055278139055348905,0.0055278139055348905
louie,-0.005521957623776939,0.005521957623776939
car breaks,-0.005513727518647839,0.005513727518647839
mortality,-0.005510680064420943,0.005510680064420943
mother just,0.005505489126144786,0.005505489126144786
aha,0.005497848390556716,0.005497848390556716
night just,0.00548300697331898,0.00548300697331898
days film,0.005476899432648492,0.005476899432648492
filming style,-0.0054691647550373125,0.0054691647550373125
knew bad,0.0054495620691273755,0.0054495620691273755
tv news,-0.005446826751238985,0.005446826751238985
stop movie,0.005427556594904743,0.005427556594904743
ve played,0.005410572064207646,0.005410572064207646
hawaiian,-0.00541034284866541,0.00541034284866541
desserts,-0.005404005185249456,0.005404005185249456
watching especially,0.00538486479770214,0.00538486479770214
saps,0.005376353301602694,0.005376353301602694
radio program,0.005374815377257162,0.005374815377257162
age old,0.005366748493974938,0.005366748493974938
movie fair,0.00535916550450958,0.00535916550450958
prairie,-0.005359098213125638,0.005359098213125638
looking old,0.005358174475534654,0.005358174475534654
stupid bad,-0.005326125240579581,0.005326125240579581
chile,0.005320567251594249,0.005320567251594249
comedy characters,0.005312495537431236,0.005312495537431236
longs,-0.005311814242859061,0.005311814242859061
imminent,0.0053014201829554766,0.0053014201829554766
scenes plot,0.005300463710058945,0.005300463710058945
movie focused,0.005286148217096368,0.005286148217096368
didn hear,0.005269227685152146,0.005269227685152146
effects don,-0.005267841283428689,0.005267841283428689
messages,0.005257214632471708,0.005257214632471708
original entertaining,0.005254190824444507,0.005254190824444507
names film,0.005253732580058532,0.005253732580058532
science theatre,0.005250771630508507,0.005250771630508507
ursula,-0.005225792223031616,0.005225792223031616
tomatoes,-0.005225461107933482,0.005225461107933482
genial,0.005221309466799154,0.005221309466799154
like filmmakers,0.005218230655700799,0.005218230655700799
yale,-0.005207974867358284,0.005207974867358284
scene don,0.0051970797835350765,0.0051970797835350765
general plot,-0.005194681165936194,0.005194681165936194
partners,-0.005192064478089299,0.005192064478089299
messenger,-0.005187827137722675,0.005187827137722675
director jonathan,0.005187138439508657,0.005187138439508657
oh good,-0.005181227217768029,0.005181227217768029
action going,0.005179623589662074,0.005179623589662074
make big,-0.005176507084128866,0.005176507084128866
attendant,-0.005173597186947183,0.005173597186947183
lecherous,-0.005157214246581799,0.005157214246581799
nbc,0.005156411241588183,0.005156411241588183
shook,0.005131041930815012,0.005131041930815012
scene film,-0.005128801227720597,0.005128801227720597
dan duryea,-0.005123498734541716,0.005123498734541716
movie corny,-0.005121019013979007,0.005121019013979007
lea,0.00511114619653623,0.00511114619653623
duryea,-0.005096885845630494,0.005096885845630494
capers,0.005086494402167472,0.005086494402167472
comedy doesn,-0.005081955961230035,0.005081955961230035
attire,0.005074831315642244,0.005074831315642244
think music,0.005071127782814267,0.005071127782814267
just crazy,-0.005043151186778182,0.005043151186778182
work film,0.005033417917360723,0.005033417917360723
biker gang,0.00503323070589125,0.00503323070589125
ronnie,-0.005023311249378735,0.005023311249378735
brick,0.005004114140459466,0.005004114140459466
overlooking,0.00500037888541356,0.00500037888541356
bubonic,0.004952376429612685,0.004952376429612685
bubonic plague,0.004952376429612685,0.004952376429612685
possible exception,0.0049245388299917,0.0049245388299917
definitely want,-0.0049185433002647,0.0049185433002647
ann,-0.004917462642954426,0.004917462642954426
transition,-0.004902658717521467,0.004902658717521467
onslaught,-0.004892520662410396,0.004892520662410396
astounded,-0.004891717870633011,0.004891717870633011
reputed,-0.004883749547323165,0.004883749547323165
judicial,0.004859310579123029,0.004859310579123029
punishment,0.0048462957161611985,0.0048462957161611985
nail biting,0.004838232960712212,0.004838232960712212
like art,0.004833974358279403,0.004833974358279403
wings,-0.004829315485126856,0.004829315485126856
avp,-0.004827568196847759,0.004827568196847759
anxiously,-0.004821719777521509,0.004821719777521509
reality just,-0.004809715866333832,0.004809715866333832
score movie,0.004800398107185901,0.004800398107185901
adoring,0.004792132251239414,0.004792132251239414
said yes,0.00478790110966301,0.00478790110966301
trojan,0.004780103405519804,0.004780103405519804
motherhood,0.0047538433848605365,0.0047538433848605365
tales crypt,-0.004747841879551173,0.004747841879551173
juliette lewis,-0.004739776282874735,0.004739776282874735
fans series,-0.004736955674408219,0.004736955674408219
story completely,0.004717182838258149,0.004717182838258149
theme music,0.004710608051528351,0.004710608051528351
search,0.004710327006715526,0.004710327006715526
seeing time,-0.004710158241805077,0.004710158241805077
watch way,0.004697945632820068,0.004697945632820068
sleaze,-0.004695864474378331,0.004695864474378331
overdue,-0.0046917607675234195,0.0046917607675234195
just average,-0.004689020536426513,0.004689020536426513
acted like,-0.004683670918059298,0.004683670918059298
depraved,0.004668280082598939,0.004668280082598939
characters funny,-0.0046672887585858065,0.0046672887585858065
like special,0.004649735454182599,0.004649735454182599
mount,-0.004625280376722426,0.004625280376722426
know years,-0.004623439484109811,0.004623439484109811
popular time,0.0046233786434053395,0.0046233786434053395
especially consider,0.0046183541525295965,0.0046183541525295965
deeply love,0.004604752199757477,0.004604752199757477
little brother,-0.004580513718746086,0.004580513718746086
backstory,-0.0045697533680457295,0.0045697533680457295
things thought,0.004568466142432034,0.004568466142432034
point good,0.004566572404105474,0.004566572404105474
entertained movie,-0.004563404976679911,0.004563404976679911
believe movie,0.004563175301283624,0.004563175301283624
true characters,0.004562172242840399,0.004562172242840399
shot just,-0.004538032166900306,0.004538032166900306
uprising,-0.004537938130129003,0.004537938130129003
won watch,-0.004527580216553238,0.004527580216553238
hash,-0.0045273711537537195,0.0045273711537537195
putting,0.004519744968200139,0.004519744968200139
shrine,0.004507163763493903,0.004507163763493903
scarwid,0.004470891821894983,0.004470891821894983
bad fact,0.004463869830682424,0.004463869830682424
watching scene,0.0044552527357109425,0.0044552527357109425
makes attempt,-0.004440934638200873,0.004440934638200873
alludes,-0.004436053234543842,0.004436053234543842
total mess,-0.0044247202221195945,0.0044247202221195945
poorly executed,0.00442400014393627,0.00442400014393627
remark,0.004421599494226902,0.004421599494226902
timothy spall,-0.004419386748729439,0.004419386748729439
honestly think,0.004411749757462966,0.004411749757462966
bargain bin,0.0044116934321536535,0.0044116934321536535
pork,-0.004409968364632977,0.004409968364632977
young hero,-0.004397767082391826,0.004397767082391826
chain smoking,0.004389605705221694,0.004389605705221694
original plot,-0.004384244962439571,0.004384244962439571
mon,-0.004371648090069695,0.004371648090069695
dealing subject,0.004366321582933962,0.004366321582933962
maybe think,0.004361611653132947,0.004361611653132947
uncover,0.00435911939177568,0.00435911939177568
flourish,0.004352507673163041,0.004352507673163041
ric,0.004351285017688056,0.004351285017688056
accept,0.004348462077364724,0.004348462077364724
body snatchers,0.00434838655931799,0.00434838655931799
snatchers,0.00434838655931799,0.00434838655931799
lila,-0.004344737838349386,0.004344737838349386
bad little,0.004331324449844699,0.004331324449844699
major flaws,0.004313817794252264,0.004313817794252264
thought try,0.0042899424679398905,0.0042899424679398905
story remember,-0.004289705268770111,0.004289705268770111
cal,-0.004285133902324215,0.004285133902324215
santo,0.004281124030780169,0.004281124030780169
dan real,0.0042771480947635335,0.0042771480947635335
middle section,-0.004268955427196341,0.004268955427196341
kind just,-0.004265419621196056,0.004265419621196056
anthologies,0.00426275982216143,0.00426275982216143
hypocrisy,-0.004258247003851509,0.004258247003851509
hai,0.0042509766591292105,0.0042509766591292105
end fight,-0.004246860475493173,0.004246860475493173
stop evil,0.0042310999731354024,0.0042310999731354024
bit interesting,-0.004227566922062025,0.004227566922062025
sofia,0.0042118999042160135,0.0042118999042160135
carried,-0.004205716463024444,0.004205716463024444
isn going,-0.004197077103463245,0.004197077103463245
fan just,0.004189221954634176,0.004189221954634176
primarily,-0.004183166292671584,0.004183166292671584
film runs,-0.004181781269091121,0.004181781269091121
good actually,-0.00417323972607898,0.00417323972607898
writing wasn,0.0041581487762984305,0.0041581487762984305
country world,0.004150108292222395,0.004150108292222395
baer,0.004137010033226187,0.004137010033226187
american pop,0.004136238123346331,0.004136238123346331
takes make,0.00413457632584362,0.00413457632584362
underlying themes,0.004108436348383055,0.004108436348383055
kristy swanson,-0.004103158411748001,0.004103158411748001
director actors,0.004089650921010015,0.004089650921010015
character bit,0.00407886446848374,0.00407886446848374
evie,-0.00407173566864084,0.00407173566864084
newcomer,-0.004064756838680174,0.004064756838680174
repeating,0.004062608648245891,0.004062608648245891
frolic,0.004057335271920771,0.004057335271920771
policeman,0.0040473358014065895,0.0040473358014065895
hard nosed,-0.004045048380563401,0.004045048380563401
lucy,-0.004042502117103693,0.004042502117103693
fine actress,-0.004031108774368603,0.004031108774368603
professionalism,0.004026735620904395,0.004026735620904395
watch entire,0.004018008831522819,0.004018008831522819
lives house,-0.004010304790344082,0.004010304790344082
live tv,-0.004001754039544198,0.004001754039544198
movie goers,0.004001567773452788,0.004001567773452788
expertise,0.003999917350745235,0.003999917350745235
hamburger,0.003990160184148423,0.003990160184148423
die film,-0.003989156323285746,0.003989156323285746
like wants,-0.003985043668257946,0.003985043668257946
million dollar,-0.003976662519433211,0.003976662519433211
comically,0.003952530435590627,0.003952530435590627
persecuted,0.003952526453284523,0.003952526453284523
cast did,0.003951167109626612,0.003951167109626612
hollywood director,-0.00391852378608971,0.00391852378608971
health care,-0.0039180399286650545,0.0039180399286650545
inexperience,-0.003907841985267796,0.003907841985267796
toolbox,0.003905514658405261,0.003905514658405261
doesn explain,0.0039017642544112124,0.0039017642544112124
buying dvd,-0.0038858369952427117,0.0038858369952427117
instrument,-0.0038778199618082713,0.0038778199618082713
ok let,-0.003870320098437182,0.003870320098437182
political reasons,-0.0038668378603464405,0.0038668378603464405
todays standards,0.0038663304617503383,0.0038663304617503383
screen makes,0.0038406197990118814,0.0038406197990118814
gonzalez,-0.003835312825536357,0.003835312825536357
huge budget,0.0038256326853898575,0.0038256326853898575
member cast,-0.003818133962193528,0.003818133962193528
birch,0.0038144978440261892,0.0038144978440261892
unwitting,0.0038112002581932192,0.0038112002581932192
comic performance,-0.003796570200946543,0.003796570200946543
fellas,0.003790766274906989,0.003790766274906989
convicts,-0.0037887892543730316,0.0037887892543730316
wooden acting,0.0037827111150788724,0.0037827111150788724
robert duvall,0.0037800789143737734,0.0037800789143737734
clearly meant,0.0037727123146260423,0.0037727123146260423
fun play,-0.0037702102828008526,0.0037702102828008526
trying accomplish,0.003767661100094081,0.003767661100094081
pursues,-0.0037563239898272733,0.0037563239898272733
humongous,0.0037498322301080266,0.0037498322301080266
faints,-0.0037388896587725842,0.0037388896587725842
norway,0.003735482233099688,0.003735482233099688
family goes,0.0037295689443410792,0.0037295689443410792
does film,0.0037295271197398836,0.0037295271197398836
insanity,-0.003727417435661536,0.003727417435661536
pretty terrible,-0.0037098846362659706,0.0037098846362659706
misunderstandings,-0.0037093615937412007,0.0037093615937412007
absolute masterpiece,0.003707714307133838,0.003707714307133838
steep,-0.0036910867103207407,0.0036910867103207407
commentary director,0.0036896780713396807,0.0036896780713396807
song sung,0.0036633520876712127,0.0036633520876712127
outstanding performance,0.003663050160439063,0.003663050160439063
making sequel,0.0036595239663920255,0.0036595239663920255
review said,-0.003658763254592294,0.003658763254592294
worth taking,-0.003645451457109257,0.003645451457109257
ills,0.0036446882788049584,0.0036446882788049584
thing common,0.0036372879520163996,0.0036372879520163996
killer just,-0.003634800813840307,0.003634800813840307
unlike film,-0.003631247531760305,0.003631247531760305
did years,-0.003621345306129365,0.003621345306129365
loaded,0.00361409222114049,0.00361409222114049
becker,0.003613475210862489,0.003613475210862489
comfortably,0.0036059920078026267,0.0036059920078026267
films today,0.0036035015688586766,0.0036035015688586766
swan song,0.0035926005369841764,0.0035926005369841764
movies use,0.0035798565012821653,0.0035798565012821653
swiss,0.003577254490825933,0.003577254490825933
house middle,-0.0035697608471840447,0.0035697608471840447
depth meaning,0.0035447067469166122,0.0035447067469166122
troopers,0.0035424471864391534,0.0035424471864391534
having trouble,0.003504508502558498,0.003504508502558498
twins,-0.0035002692053723553,0.0035002692053723553
movie true,0.003495802672613997,0.003495802672613997
use imagination,-0.0034917377174455877,0.0034917377174455877
reptiles,-0.0034852261080046943,0.0034852261080046943
really make,-0.0034709476942618176,0.0034709476942618176
purposefully,0.0034634250680059004,0.0034634250680059004
unstoppable,-0.0034625188775316063,0.0034625188775316063
trophy,0.003458600003414677,0.003458600003414677
needed movie,-0.0034546151369232616,0.0034546151369232616
aged woman,0.0034543531111440266,0.0034543531111440266
sticks,0.003446239843519601,0.003446239843519601
tom hanks,-0.0034385231519589057,0.0034385231519589057
quite memorable,0.0034293946524704814,0.0034293946524704814
superb cast,-0.003412430612694755,0.003412430612694755
filmaking,-0.003407754192166626,0.003407754192166626
youtube,0.0034035564812200884,0.0034035564812200884
unfocused,-0.0033939923782762512,0.0033939923782762512
lovely young,-0.0033933491446122414,0.0033933491446122414
pedophile,-0.003392556414795355,0.003392556414795355
productive,-0.0033863227215990103,0.0033863227215990103
yahoo,0.003383981837514094,0.003383981837514094
rationale,-0.003377177834166145,0.003377177834166145
enjoy story,-0.003377070405761525,0.003377070405761525
didn remember,-0.0033713682564825154,0.0033713682564825154
courtroom,-0.003369417217283573,0.003369417217283573
grass grow,-0.0033255085981561084,0.0033255085981561084
moves fast,-0.003312938645757423,0.003312938645757423
consent,-0.0033017586986379944,0.0033017586986379944
tnt,0.0032992683240755777,0.0032992683240755777
mistaken,-0.003288113311346958,0.003288113311346958
specialty,-0.0032846870465378713,0.0032846870465378713
strangeness,-0.003269336273290625,0.003269336273290625
saw episode,0.003258330459521579,0.003258330459521579
siodmak,-0.0032519643748554813,0.0032519643748554813
bungling,0.003244108440934859,0.003244108440934859
labelled,-0.0032432022392491237,0.0032432022392491237
people working,0.003185634648616855,0.003185634648616855
soavi,0.003170992305467735,0.003170992305467735
gets mad,0.0031633146528803344,0.0031633146528803344
people run,0.003153770001980823,0.003153770001980823
fun doing,-0.0031452528189148616,0.0031452528189148616
eulogy,-0.003145177545432261,0.003145177545432261
migr,0.0031436837397695308,0.0031436837397695308
list worst,-0.003134817027967627,0.003134817027967627
weeks later,-0.0031300098516757312,0.0031300098516757312
main hero,-0.003128074097648765,0.003128074097648765
cash success,0.0031278288330181016,0.0031278288330181016
politics,-0.003114528484312885,0.003114528484312885
calamity,-0.00310641307677834,0.00310641307677834
deem,-0.003097061943064703,0.003097061943064703
ultimate warrior,-0.003090010925520539,0.003090010925520539
feel uncomfortable,-0.003078448655558849,0.003078448655558849
let die,0.003046125222181227,0.003046125222181227
hagar,-0.0030456869167214203,0.0030456869167214203
jen,0.003041996356677111,0.003041996356677111
decides run,0.003035069896976302,0.003035069896976302
dialogue characters,-0.0030063153380652254,0.0030063153380652254
jacobson,0.00300029365668327,0.00300029365668327
help understand,0.002985991085892748,0.002985991085892748
roy scheider,-0.0029703286488942378,0.0029703286488942378
finally does,-0.0029660176738220143,0.0029660176738220143
maureen,-0.0029504799415066814,0.0029504799415066814
oft,0.002942190365425792,0.002942190365425792
scenes makes,-0.0029390254254553767,0.0029390254254553767
corman,0.0029210813672063394,0.0029210813672063394
leg,0.002917426946027031,0.002917426946027031
know films,0.002916342348994786,0.002916342348994786
te,-0.0029080844193973263,0.0029080844193973263
character come,0.002905520104513042,0.002905520104513042
hounds,-0.0029047888123382,0.0029047888123382
just wait,-0.002900583637183303,0.002900583637183303
thing noticed,-0.0028978829524787942,0.0028978829524787942
human element,0.0028910101927026297,0.0028910101927026297
snooping,-0.0028863685711030566,0.0028863685711030566
goes visit,0.0028652392779430413,0.0028652392779430413
werner herzog,0.0028526257364313076,0.0028526257364313076
duncan,-0.002844180817204135,0.002844180817204135
comedy actors,-0.002835978105745702,0.002835978105745702
lot life,-0.002820542858199095,0.002820542858199095
bubbly,0.0028151769004196177,0.0028151769004196177
time long,0.002813416119543895,0.002813416119543895
headmistress,0.0028082471057301857,0.0028082471057301857
city lights,0.00280094760046038,0.00280094760046038
bulgarian,-0.002800484052437153,0.002800484052437153
hard film,-0.002791132543935577,0.002791132543935577
rock group,-0.0027885284181019144,0.0027885284181019144
yes story,0.002778963911001881,0.002778963911001881
fair chance,-0.0027655855438296893,0.0027655855438296893
itch,-0.0027647879463210782,0.0027647879463210782
aaron carter,-0.0027536745987339333,0.0027536745987339333
people ll,-0.002748828402649974,0.002748828402649974
film notch,0.0027460782423396756,0.0027460782423396756
video horror,-0.0027422759801033845,0.0027422759801033845
end bad,0.002739796738483409,0.002739796738483409
seeing bad,-0.00273619355055629,0.00273619355055629
feel strongly,0.0027291713637808885,0.0027291713637808885
terrible plot,0.002724939940153745,0.002724939940153745
like lord,0.0027237450968414893,0.0027237450968414893
film clips,-0.0027083062159563684,0.0027083062159563684
antarctica,0.002696907158934564,0.002696907158934564
life character,-0.0026931276093421046,0.0026931276093421046
arthur miller,-0.0026920490066995083,0.0026920490066995083
gives idea,0.0026857580196768937,0.0026857580196768937
twee,0.002676047555495658,0.002676047555495658
movie release,0.0026752485462290076,0.0026752485462290076
shuffling,0.002674400320469422,0.002674400320469422
climbed,-0.002670372626900978,0.002670372626900978
really wonderful,-0.0026621269250777855,0.0026621269250777855
especially given,0.0026537105801313562,0.0026537105801313562
stunt double,-0.0026487562856972622,0.0026487562856972622
spouse,0.0026437928774021343,0.0026437928774021343
zombie film,-0.0026268245070544018,0.0026268245070544018
violent,0.0026261322017651955,0.0026261322017651955
films reason,0.002625282933945245,0.002625282933945245
northanger abbey,0.002595266100753081,0.002595266100753081
aames,0.0025798146414584048,0.0025798146414584048
low grade,0.0025728856977951246,0.0025728856977951246
corey,-0.0025663657986884684,0.0025663657986884684
people writing,-0.002550232326774546,0.002550232326774546
great deal,-0.002544090941874884,0.002544090941874884
film agree,0.002543837839536852,0.002543837839536852
pump,-0.002541426698840745,0.002541426698840745
plot begins,0.0025307125285053108,0.0025307125285053108
just utterly,0.0025303280402786525,0.0025303280402786525
burlinson,0.002529412215620661,0.002529412215620661
comedies time,0.002524962955749414,0.002524962955749414
movie fake,0.0025187687478789886,0.0025187687478789886
comic effect,-0.0025145094542360254,0.0025145094542360254
strathairn,0.002489733759244051,0.002489733759244051
earth film,-0.002485588246216482,0.002485588246216482
intro,-0.002485178691494409,0.002485178691494409
confessed,-0.0024574643262281564,0.0024574643262281564
menacingly,-0.0024570745464934053,0.0024570745464934053
movie crew,0.0024470054358601894,0.0024470054358601894
fist,-0.002436112464316338,0.002436112464316338
checks,0.002419065226220837,0.002419065226220837
berryman,-0.0024176262340765845,0.0024176262340765845
michael berryman,-0.0024176262340765845,0.0024176262340765845
sneak,0.002411955332705358,0.002411955332705358
want spend,0.00239440117688438,0.00239440117688438
reflections,-0.0023908017530316775,0.0023908017530316775
unsolved,-0.0023906456800733868,0.0023906456800733868
mushy,-0.0023833222170985603,0.0023833222170985603
secret life,0.0023571009164608347,0.0023571009164608347
referring,0.0023472147955638186,0.0023472147955638186
menacing,-0.0023373923634451483,0.0023373923634451483
effects awful,-0.002330481209233121,0.002330481209233121
